invoice_no,invoice_date,invoice_time,customer_code,customer_name,phone,address,seq,item_code,item_name,unit,qty,unit_price,tax_pct,discount_pct,line_total,is_bonus,month,brand,carton_capacity,carton_units,boxes
b0634,2026-01-05,"",897,منافذ المنصوره,"","",1.0,420,برجر الهنا 800 جرام طبق,"",24.0,52.0,0.0,15.0,1060.8,false,2026-01,الهنا,12 كيس,12.0,2.0
b0634,2026-01-05,"",897,منافذ المنصوره,"","",2.0,101,كفته الهنا 800 جرام طبق,"",24.0,56.0,0.0,15.0,1142.4,false,2026-01,الهنا,12 كيس,12.0,2.0
b0634,2026-01-05,"",897,منافذ المنصوره,"","",3.0,422,بانيه 700 جرام طبق,"",24.0,44.0,0.0,0.0,1056.0,false,2026-01,الهنا,12 كيس,12.0,2.0
b0635,2026-01-06,"",884,ثلجه الوادي,01004417019,"",1.0,404,برجر اسبشيال عائلى طبق,"",120.0,68.75,0.0,18.0,6765.0,false,2026-01,اسبشيال,12 كيس,12.0,10.0
b0635,2026-01-06,"",884,ثلجه الوادي,01004417019,"",2.0,402,كفته اسبيشيال عائلى طبق,"",600.0,63.75,0.0,18.0,31365.0,false,2026-01,اسبشيال,12 كيس,12.0,50.0
b0635,2026-01-06,"",884,ثلجه الوادي,01004417019,"",3.0,399,كفته اسبيشيال صغير طبق,"",150.0,27.5,0.0,18.0,3382.5,false,2026-01,اسبشيال,15 كيس,15.0,10.0
b0635,2026-01-06,"",884,ثلجه الوادي,01004417019,"",4.0,405,سجق اسبيشيال صغير طبق,"",75.0,44.0,0.0,18.0,2706.0,false,2026-01,اسبشيال,15 كيس,15.0,5.0
b0635,2026-01-06,"",884,ثلجه الوادي,01004417019,"",5.0,398,بانيه 900 جرام اسباشيل كيس,"",400.0,55.0,0.0,0.0,22000.0,false,2026-01,اسبشيال,10 كيس,10.0,40.0
b0635,2026-01-06,"",884,ثلجه الوادي,01004417019,"",6.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",16.0,320.0,0.0,0.0,5120.0,false,2026-01,ابوهاشم,4 كيس,4.0,4.0
b0635,2026-01-06,"",884,ثلجه الوادي,01004417019,"",7.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",9.0,170.0,0.0,0.0,1530.0,false,2026-01,ابوهاشم,9 كيس,9.0,1.0
b0636,2026-01-07,"",784,جزارة السعيد م سعيد,01065848101,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",40.0,320.0,0.0,0.0,12800.0,false,2026-01,ابوهاشم,4 كيس,4.0,10.0
b0637,2026-01-07,"",864,م السوهاجى,01060939426,"",1.0,346,بانيه 800 جرام طبق,"",24.0,50.0,0.0,0.0,1200.0,false,2026-01,الهنا,12 كيس,12.0,2.0
b0637,2026-01-07,"",864,م السوهاجى,01060939426,"",2.0,257,سجق الهنا 5 كيلو طبق,"",1.0,320.0,0.0,0.0,320.0,false,2026-01,الهنا,2 كيس,2.0,0.5
b0638,2026-01-10,"",875,منفذ رمسيس ايمن فارس,01151029095,"",1.0,101,كفته الهنا 800 جرام طبق,"",24.0,56.0,0.0,15.0,1142.4,false,2026-01,الهنا,12 كيس,12.0,2.0
b0638,2026-01-10,"",875,منفذ رمسيس ايمن فارس,01151029095,"",2.0,397,بانيه 800 جرام اسباشيل كيس,"",48.0,50.0,0.0,0.0,2400.0,false,2026-01,اسبشيال,12 كيس,12.0,4.0
b0638,2026-01-10,"",875,منفذ رمسيس ايمن فارس,01151029095,"",3.0,422,بانيه 700 جرام طبق,"",48.0,44.0,0.0,0.0,2112.0,false,2026-01,الهنا,12 كيس,12.0,4.0
b0639,2026-01-10,"",897,منافذ المنصوره,"","",1.0,420,برجر الهنا 800 جرام طبق,"",36.0,52.0,0.0,15.0,1591.2,false,2026-01,الهنا,12 كيس,12.0,3.0
b0639,2026-01-10,"",897,منافذ المنصوره,"","",2.0,101,كفته الهنا 800 جرام طبق,"",24.0,56.0,0.0,15.0,1142.4,false,2026-01,الهنا,12 كيس,12.0,2.0
b0639,2026-01-10,"",897,منافذ المنصوره,"","",3.0,422,بانيه 700 جرام طبق,"",12.0,44.0,0.0,0.0,528.0,false,2026-01,الهنا,12 كيس,12.0,1.0
b0639,2026-01-10,"",897,منافذ المنصوره,"","",4.0,397,بانيه 800 جرام اسباشيل كيس,"",48.0,50.0,0.0,0.0,2400.0,false,2026-01,اسبشيال,12 كيس,12.0,4.0
b0640,2026-01-10,"",772,تامر الغربية,01104782640,"",1.0,101,كفته الهنا 800 جرام طبق,"",156.0,56.0,0.0,15.0,7425.6,false,2026-01,الهنا,12 كيس,12.0,13.0
b0640,2026-01-10,"",772,تامر الغربية,01104782640,"",2.0,420,برجر الهنا 800 جرام طبق,"",144.0,52.0,0.0,15.0,6364.8,false,2026-01,الهنا,12 كيس,12.0,12.0
b0640,2026-01-10,"",772,تامر الغربية,01104782640,"",3.0,422,بانيه 700 جرام طبق,"",120.0,44.0,0.0,0.0,5280.0,false,2026-01,الهنا,12 كيس,12.0,10.0
b0641,2026-01-10,"",772,تامر الغربية,01104782640,"",1.0,420,برجر الهنا 800 جرام طبق,"",12.0,0.0,0.0,0.0,0.0,true,2026-01,الهنا,12 كيس,12.0,1.0
b0642,2026-01-11,"",817,ثلجة المهندس م سعيد,01271610150,"",1.0,101,كفته الهنا 800 جرام طبق,"",72.0,56.0,0.0,15.0,3427.2,false,2026-01,الهنا,12 كيس,12.0,6.0
b0642,2026-01-11,"",817,ثلجة المهندس م سعيد,01271610150,"",2.0,102,كفته الهنا 350 طبق,"",90.0,27.5,0.0,15.0,2103.75,false,2026-01,الهنا,15 كيس,15.0,6.0
b0642,2026-01-11,"",817,ثلجة المهندس م سعيد,01271610150,"",3.0,108,سجق الهنا 350 طبق,"",90.0,30.0,0.0,15.0,2295.0,false,2026-01,الهنا,15 كيس,15.0,6.0
b0642,2026-01-11,"",817,ثلجة المهندس م سعيد,01271610150,"",4.0,104,برجر الهنا 400 جرام طبق,"",60.0,28.5,0.0,15.0,1453.5,false,2026-01,الهنا,15 كيس,15.0,4.0
b0642,2026-01-11,"",817,ثلجة المهندس م سعيد,01271610150,"",5.0,120,برجر الهنا 900 جرام طبق,"",36.0,58.5,0.0,15.0,1790.1,false,2026-01,الهنا,12 كيس,12.0,3.0
b0643,2026-01-11,"",817,ثلجة المهندس م سعيد,01271610150,"",1.0,102,كفته الهنا 350 طبق,"",15.0,0.0,0.0,0.0,0.0,true,2026-01,الهنا,15 كيس,15.0,1.0
B0644,2026-01-12,"",790,ثلجة الصقر السويس,01097366686,"",1.0,108,سجق الهنا 350 طبق,"",165.0,30.0,0.0,15.0,4207.5,false,2026-01,الهنا,15 كيس,15.0,11.0
B0644,2026-01-12,"",790,ثلجة الصقر السويس,01097366686,"",2.0,102,كفته الهنا 350 طبق,"",150.0,27.5,0.0,15.0,3506.25,false,2026-01,الهنا,15 كيس,15.0,10.0
B0644,2026-01-12,"",790,ثلجة الصقر السويس,01097366686,"",3.0,104,برجر الهنا 400 جرام طبق,"",60.0,28.5,0.0,15.0,1453.5,false,2026-01,الهنا,15 كيس,15.0,4.0
B0644,2026-01-12,"",790,ثلجة الصقر السويس,01097366686,"",4.0,2,كبده اسكندرانى 400 طبق,"",80.0,73.0,0.0,0.0,5840.0,false,2026-01,ابوهاشم,20 علبة,20.0,4.0
B0644,2026-01-12,"",790,ثلجة الصقر السويس,01097366686,"",5.0,1,مفروم صافى 400 جم طبق,"",20.0,80.0,0.0,0.0,1600.0,false,2026-01,ابوهاشم,20 علبة,20.0,1.0
B0645,2026-01-12,"",790,ثلجة الصقر السويس,01097366686,"",1.0,102,كفته الهنا 350 طبق,"",15.0,0.0,0.0,0.0,0.0,true,2026-01,الهنا,15 كيس,15.0,1.0
B0646,2026-01-12,"",805,حمدى السلم م سعيد,01098215198,"",1.0,102,كفته الهنا 350 طبق,"",75.0,27.5,0.0,15.0,1753.12,false,2026-01,الهنا,15 كيس,15.0,5.0
B0646,2026-01-12,"",805,حمدى السلم م سعيد,01098215198,"",2.0,108,سجق الهنا 350 طبق,"",15.0,30.0,0.0,15.0,382.5,false,2026-01,الهنا,15 كيس,15.0,1.0
B0647,2026-01-13,"",804,منفذ امان الخانكة م سعيد,01118394130,"",1.0,420,برجر الهنا 800 جرام طبق,"",48.0,52.0,0.0,15.0,2121.6,false,2026-01,الهنا,12 كيس,12.0,4.0
B0647,2026-01-13,"",804,منفذ امان الخانكة م سعيد,01118394130,"",2.0,346,بانيه 800 جرام طبق,"",12.0,50.0,0.0,0.0,600.0,false,2026-01,الهنا,12 كيس,12.0,1.0
B0648,2026-01-13,"",826,ثلجة الملك سامح العربى,01111180298,"",1.0,102,كفته الهنا 350 طبق,"",1350.0,27.5,0.0,17.0,30813.75,false,2026-01,الهنا,15 كيس,15.0,90.0
B0648,2026-01-13,"",826,ثلجة الملك سامح العربى,01111180298,"",2.0,346,بانيه 800 جرام طبق,"",288.0,50.0,0.0,0.0,14400.0,false,2026-01,الهنا,12 كيس,12.0,24.0
b0649,2026-01-14,"",802,شركة العل اسكندرية,01000155485,"",1.0,404,برجر اسبشيال عائلى طبق,"",120.0,68.75,0.0,20.0,6600.0,false,2026-01,اسبشيال,12 كيس,12.0,10.0
b0649,2026-01-14,"",802,شركة العل اسكندرية,01000155485,"",2.0,402,كفته اسبيشيال عائلى طبق,"",120.0,63.75,0.0,20.0,6120.0,false,2026-01,اسبشيال,12 كيس,12.0,10.0
b0649,2026-01-14,"",802,شركة العل اسكندرية,01000155485,"",3.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",80.0,310.0,0.0,0.0,24800.0,false,2026-01,ابوهاشم,4 كيس,4.0,20.0
b0649,2026-01-14,"",802,شركة العل اسكندرية,01000155485,"",4.0,262,بانيه 900 جرام طبق,"",200.0,53.75,0.0,0.0,10750.0,false,2026-01,الهنا,10 كيس,10.0,20.0
b0650,2026-01-14,"",864,م السوهاجى,01060939426,"",1.0,101,كفته الهنا 800 جرام طبق,"",12.0,50.0,0.0,0.0,600.0,false,2026-01,الهنا,12 كيس,12.0,1.0
b0650,2026-01-14,"",864,م السوهاجى,01060939426,"",2.0,346,بانيه 800 جرام طبق,"",12.0,50.0,0.0,0.0,600.0,false,2026-01,الهنا,12 كيس,12.0,1.0
b0650,2026-01-14,"",864,م السوهاجى,01060939426,"",3.0,257,سجق الهنا 5 كيلو طبق,"",1.0,320.0,0.0,0.0,320.0,false,2026-01,الهنا,2 كيس,2.0,0.5
b0663,2026-01-03,"",896,م فهد امام,"","",1.0,404,برجر اسبشيال عائلى طبق,"",240.0,68.75,0.0,17.0,13695.0,false,2026-01,اسبشيال,12 كيس,12.0,20.0
b0663,2026-01-03,"",896,م فهد امام,"","",2.0,403,برجر اسبشيال صغير طبق,"",150.0,30.0,0.0,17.0,3735.0,false,2026-01,اسبشيال,15 كيس,15.0,10.0
b0663,2026-01-03,"",896,م فهد امام,"","",3.0,399,كفته اسبيشيال صغير طبق,"",150.0,29.0,0.0,17.0,3610.5,false,2026-01,اسبشيال,15 كيس,15.0,10.0
b0663,2026-01-03,"",896,م فهد امام,"","",4.0,402,كفته اسبيشيال عائلى طبق,"",120.0,63.75,0.0,17.0,6349.5,false,2026-01,اسبشيال,12 كيس,12.0,10.0
b0663,2026-01-03,"",896,م فهد امام,"","",5.0,406,سجق اسبيشيال عائلى طبق,"",60.0,73.13,0.0,17.0,3641.87,false,2026-01,اسبشيال,12 كيس,12.0,5.0
b0663,2026-01-03,"",896,م فهد امام,"","",6.0,423,سجق اسبشيال 5 ك كيس,"",27.0,410.0,0.0,0.0,11070.0,false,2026-01,اسبشيال,2 كيس,2.0,13.5
b0664,2026-01-03,"",591,رامي شبين,"","",1.0,120,برجر الهنا 900 جرام طبق,"",60.0,44.0,0.0,0.0,2640.0,false,2026-01,الهنا,12 كيس,12.0,5.0
b0664,2026-01-03,"",591,رامي شبين,"","",2.0,99,سجق الهنا 800 جرام طبق,"",96.0,49.0,0.0,0.0,4704.0,false,2026-01,الهنا,12 كيس,12.0,8.0
b0664,2026-01-03,"",591,رامي شبين,"","",3.0,101,كفته الهنا 800 جرام طبق,"",84.0,42.0,0.0,0.0,3528.0,false,2026-01,الهنا,12 كيس,12.0,7.0
b0665,2026-01-04,"",532,محمود العمده الصعيد,"","",1.0,404,برجر اسبشيال عائلى طبق,"",540.0,68.75,0.0,17.0,30813.75,false,2026-01,اسبشيال,12 كيس,12.0,45.0
b0665,2026-01-04,"",532,محمود العمده الصعيد,"","",2.0,402,كفته اسبيشيال عائلى طبق,"",240.0,63.75,0.0,17.0,12699.0,false,2026-01,اسبشيال,12 كيس,12.0,20.0
b0665,2026-01-04,"",532,محمود العمده الصعيد,"","",3.0,406,سجق اسبيشيال عائلى طبق,"",108.0,73.13,0.0,17.0,6554.92,false,2026-01,اسبشيال,12 كيس,12.0,9.0
b0665,2026-01-04,"",532,محمود العمده الصعيد,"","",4.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",80.0,320.0,0.0,0.0,25600.0,false,2026-01,ابوهاشم,4 كيس,4.0,20.0
b0665,2026-01-04,"",532,محمود العمده الصعيد,"","",5.0,101,كفته الهنا 800 جرام طبق,"",180.0,42.0,0.0,0.0,7560.0,false,2026-01,الهنا,12 كيس,12.0,15.0
b0666,2026-01-04,"",668,اولد الدونى,01283560850,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",20.0,320.0,0.0,0.0,6400.0,false,2026-01,ابوهاشم,4 كيس,4.0,5.0
b0667,2026-01-08,"",1,عميل نقدى,01000650067,"",1.0,107,سجق 800 ابو هاشم طبق,"",1.0,90.0,0.0,0.0,90.0,false,2026-01,ابوهاشم,16 كيس,16.0,0.0625
b0667,2026-01-08,"",1,عميل نقدى,01000650067,"",2.0,33,كيلو مفروم هندى كيلو,"",0.5,220.0,0.0,0.0,110.0,false,2026-01,ابوهاشم,,,
b0668,2026-01-05,"",786,م العزالى م امام,"","",1.0,101,كفته الهنا 800 جرام طبق,"",60.0,56.0,0.0,17.0,2788.8,false,2026-01,الهنا,12 كيس,12.0,5.0
b0668,2026-01-05,"",786,م العزالى م امام,"","",2.0,102,كفته الهنا 350 طبق,"",75.0,27.5,0.0,17.0,1711.87,false,2026-01,الهنا,15 كيس,15.0,5.0
b0668,2026-01-05,"",786,م العزالى م امام,"","",3.0,104,برجر الهنا 400 جرام طبق,"",75.0,28.5,0.0,17.0,1774.12,false,2026-01,الهنا,15 كيس,15.0,5.0
b0668,2026-01-05,"",786,م العزالى م امام,"","",4.0,120,برجر الهنا 900 جرام طبق,"",24.0,58.5,0.0,17.0,1165.32,false,2026-01,الهنا,12 كيس,12.0,2.0
b0669,2026-01-05,"",3,السرجانى,01002686668,"",1.0,1,مفروم صافى 400 جم طبق,"",60.0,80.0,0.0,0.0,4800.0,false,2026-01,ابوهاشم,20 علبة,20.0,3.0
b0669,2026-01-05,"",3,السرجانى,01002686668,"",2.0,2,كبده اسكندرانى 400 طبق,"",20.0,73.0,0.0,0.0,1460.0,false,2026-01,ابوهاشم,20 علبة,20.0,1.0
b0669,2026-01-05,"",3,السرجانى,01002686668,"",3.0,8,كفته 350 جم ابو هاشم طبق,"",10.0,40.0,0.0,0.0,400.0,false,2026-01,ابوهاشم,20 كيس,20.0,0.5
b0669,2026-01-05,"",3,السرجانى,01002686668,"",4.0,114,كفته ابو هاشم 800 طبق,"",10.0,90.0,0.0,0.0,900.0,false,2026-01,ابوهاشم,16 كيس,16.0,0.625
b0669,2026-01-05,"",3,السرجانى,01002686668,"",5.0,7,سجق 350 جم ابو هاشم طبق,"",10.0,45.0,0.0,0.0,450.0,false,2026-01,ابوهاشم,20 كيس,20.0,0.5
b0669,2026-01-05,"",3,السرجانى,01002686668,"",6.0,107,سجق 800 ابو هاشم طبق,"",10.0,95.0,0.0,0.0,950.0,false,2026-01,ابوهاشم,16 كيس,16.0,0.625
b0670,2026-01-05,"",591,رامي شبين,"","",1.0,346,بانيه 800 جرام طبق,"",120.0,49.0,0.0,0.0,5880.0,false,2026-01,الهنا,12 كيس,12.0,10.0
b0671,2026-01-05,"",3,السرجانى,01002686668,"",1.0,2,كبده اسكندرانى 400 طبق,"",1.0,0.0,0.0,0.0,0.0,true,2026-01,ابوهاشم,20 علبة,20.0,0.05
b0672,2026-01-05,"",10,المحل ابو هاشم,"","",1.0,2,كبده اسكندرانى 400 طبق,"",20.0,64.8,0.0,0.0,1296.0,false,2026-01,ابوهاشم,20 علبة,20.0,1.0
b0672,2026-01-05,"",10,المحل ابو هاشم,"","",2.0,107,سجق 800 ابو هاشم طبق,"",20.0,65.0,0.0,0.0,1300.0,false,2026-01,ابوهاشم,16 كيس,16.0,1.25
b0672,2026-01-05,"",10,المحل ابو هاشم,"","",3.0,8,كفته 350 جم ابو هاشم طبق,"",6.0,31.0,0.0,0.0,186.0,false,2026-01,ابوهاشم,20 كيس,20.0,0.3
b0672,2026-01-05,"",10,المحل ابو هاشم,"","",4.0,114,كفته ابو هاشم 800 طبق,"",9.0,65.0,0.0,0.0,585.0,false,2026-01,ابوهاشم,16 كيس,16.0,0.5625
b0672,2026-01-05,"",10,المحل ابو هاشم,"","",5.0,33,كيلو مفروم هندى كيلو,"",3.0,200.0,0.0,0.0,600.0,false,2026-01,ابوهاشم,,,
b0672,2026-01-05,"",10,المحل ابو هاشم,"","",6.0,7,سجق 350 جم ابو هاشم طبق,"",10.0,31.0,0.0,0.0,310.0,false,2026-01,ابوهاشم,20 كيس,20.0,0.5
b0673,2026-01-06,"",684,ثلجة الرضا,"","",1.0,102,كفته الهنا 350 طبق,"",15.0,27.5,0.0,15.0,350.62,false,2026-01,الهنا,15 كيس,15.0,1.0
b0673,2026-01-06,"",684,ثلجة الرضا,"","",2.0,104,برجر الهنا 400 جرام طبق,"",15.0,28.5,0.0,15.0,363.37,false,2026-01,الهنا,15 كيس,15.0,1.0
b0673,2026-01-06,"",684,ثلجة الرضا,"","",3.0,120,برجر الهنا 900 جرام طبق,"",12.0,58.5,0.0,15.0,596.7,false,2026-01,الهنا,12 كيس,12.0,1.0
b0674,2026-01-06,"",10,المحل ابو هاشم,"","",1.0,258,كبده 3 كيلو كيس 3 كيلو,"",2.0,530.0,0.0,0.0,1060.0,false,2026-01,ابوهاشم,4 كيس,4.0,0.5
b0674,2026-01-06,"",10,المحل ابو هاشم,"","",2.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",2.0,240.0,0.0,0.0,480.0,false,2026-01,ابوهاشم,4 كيس,4.0,0.5
b0674,2026-01-06,"",10,المحل ابو هاشم,"","",3.0,2,كبده اسكندرانى 400 طبق,"",10.0,64.8,0.0,0.0,648.0,false,2026-01,ابوهاشم,20 علبة,20.0,0.5
b0675,2026-01-06,"",3,السرجانى,01002686668,"",1.0,2,كبده اسكندرانى 400 طبق,"",40.0,73.0,0.0,0.0,2920.0,false,2026-01,ابوهاشم,20 علبة,20.0,2.0
b0676,2026-01-07,"",786,م العزالى م امام,"","",1.0,120,برجر الهنا 900 جرام طبق,"",120.0,58.5,0.0,17.0,5826.6,false,2026-01,الهنا,12 كيس,12.0,10.0
b0676,2026-01-07,"",786,م العزالى م امام,"","",2.0,101,كفته الهنا 800 جرام طبق,"",120.0,56.0,0.0,17.0,5577.6,false,2026-01,الهنا,12 كيس,12.0,10.0
b0677,2026-01-07,"",36,البوب,01003643040,"",1.0,2,كبده اسكندرانى 400 طبق,"",20.0,73.0,0.0,0.0,1460.0,false,2026-01,ابوهاشم,20 علبة,20.0,1.0
b0677,2026-01-07,"",36,البوب,01003643040,"",2.0,7,سجق 350 جم ابو هاشم طبق,"",30.0,45.0,0.0,0.0,1350.0,false,2026-01,ابوهاشم,20 كيس,20.0,1.5
b0677,2026-01-07,"",36,البوب,01003643040,"",3.0,107,سجق 800 ابو هاشم طبق,"",160.0,95.0,0.0,0.0,15200.0,false,2026-01,ابوهاشم,16 كيس,16.0,10.0
b0677,2026-01-07,"",36,البوب,01003643040,"",4.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",28.0,320.0,0.0,0.0,8960.0,false,2026-01,ابوهاشم,4 كيس,4.0,7.0
b0677,2026-01-07,"",36,البوب,01003643040,"",5.0,8,كفته 350 جم ابو هاشم طبق,"",10.0,40.0,0.0,0.0,400.0,false,2026-01,ابوهاشم,20 كيس,20.0,0.5
b0677,2026-01-07,"",36,البوب,01003643040,"",6.0,114,كفته ابو هاشم 800 طبق,"",112.0,90.0,0.0,0.0,10080.0,false,2026-01,ابوهاشم,16 كيس,16.0,7.0
b0677,2026-01-07,"",36,البوب,01003643040,"",7.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",54.0,170.0,0.0,0.0,9180.0,false,2026-01,ابوهاشم,9 كيس,9.0,6.0
b0677,2026-01-07,"",36,البوب,01003643040,"",8.0,80,برجر 1200 جم طبق,"",120.0,130.0,0.0,0.0,15600.0,false,2026-01,ابوهاشم,11 كيس,11.0,10.909090909090908
b0678,2026-01-07,"",693,م فوزى,01004111129,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",40.0,320.0,0.0,0.0,12800.0,false,2026-01,ابوهاشم,4 كيس,4.0,10.0
b0679,2026-01-10,"",738,م نور,01119452958,"",1.0,346,بانيه 800 جرام طبق,"",120.0,52.0,0.0,0.0,6240.0,false,2026-01,الهنا,12 كيس,12.0,10.0
b0680,2026-01-10,"",674,ابو لطفى,"","",1.0,1,مفروم صافى 400 جم طبق,"",40.0,80.0,0.0,0.0,3200.0,false,2026-01,ابوهاشم,20 علبة,20.0,2.0
b0680,2026-01-10,"",674,ابو لطفى,"","",2.0,2,كبده اسكندرانى 400 طبق,"",40.0,73.0,0.0,0.0,2920.0,false,2026-01,ابوهاشم,20 علبة,20.0,2.0
b0680,2026-01-10,"",674,ابو لطفى,"","",3.0,421,برجر ابو هاشم 1 ك طبق,"",12.0,110.0,0.0,0.0,1320.0,false,2026-01,ابوهاشم,12 كيس,12.0,1.0
b0680,2026-01-10,"",674,ابو لطفى,"","",4.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",9.0,170.0,0.0,0.0,1530.0,false,2026-01,ابوهاشم,9 كيس,9.0,1.0
b0681,2026-01-10,"",674,ابو لطفى,"","",1.0,114,كفته ابو هاشم 800 طبق,"",16.0,90.0,0.0,0.0,1440.0,false,2026-01,ابوهاشم,16 كيس,16.0,1.0
b0681,2026-01-10,"",674,ابو لطفى,"","",2.0,107,سجق 800 ابو هاشم طبق,"",16.0,95.0,0.0,0.0,1520.0,false,2026-01,ابوهاشم,16 كيس,16.0,1.0
b0681,2026-01-10,"",674,ابو لطفى,"","",3.0,7,سجق 350 جم ابو هاشم طبق,"",20.0,45.0,0.0,0.0,900.0,false,2026-01,ابوهاشم,20 كيس,20.0,1.0
b0681,2026-01-10,"",674,ابو لطفى,"","",4.0,8,كفته 350 جم ابو هاشم طبق,"",20.0,40.0,0.0,0.0,800.0,false,2026-01,ابوهاشم,20 كيس,20.0,1.0
b0681,2026-01-10,"",674,ابو لطفى,"","",5.0,2,كبده اسكندرانى 400 طبق,"",19.0,73.0,0.0,0.0,1387.0,false,2026-01,ابوهاشم,20 علبة,20.0,0.95
b0681,2026-01-10,"",674,ابو لطفى,"","",6.0,1,مفروم صافى 400 جم طبق,"",20.0,80.0,0.0,0.0,1600.0,false,2026-01,ابوهاشم,20 علبة,20.0,1.0
